"DateTime","FSC-Gain","SSC-Gain","SSC-B-Gain","UV1-Gain","UV2-Gain","UV3-Gain","UV4-Gain","UV5-Gain","UV6-Gain","UV7-Gain","UV8-Gain","UV9-Gain","UV10-Gain","UV11-Gain","UV12-Gain","UV13-Gain","UV14-Gain","UV15-Gain","UV16-Gain","V1-Gain","V2-Gain","V3-Gain","V4-Gain","V5-Gain","V6-Gain","V7-Gain","V8-Gain","V9-Gain","V10-Gain","V11-Gain","V12-Gain","V13-Gain","V14-Gain","V15-Gain","V16-Gain","B1-Gain","B2-Gain","B3-Gain","B4-Gain","B5-Gain","B6-Gain","B7-Gain","B8-Gain","B9-Gain","B10-Gain","B11-Gain","B12-Gain","B13-Gain","B14-Gain","R1-Gain","R2-Gain","R3-Gain","R4-Gain","R5-Gain","R6-Gain","R7-Gain","R8-Gain","Flag-FSC-Gain","Flag-SSC-Gain","Flag-SSC-B-Gain","Flag-UV1-Gain","Flag-UV2-Gain","Flag-UV3-Gain","Flag-UV4-Gain","Flag-UV5-Gain","Flag-UV6-Gain","Flag-UV7-Gain","Flag-UV8-Gain","Flag-UV9-Gain","Flag-UV10-Gain","Flag-UV11-Gain","Flag-UV12-Gain","Flag-UV13-Gain","Flag-UV14-Gain","Flag-UV15-Gain","Flag-UV16-Gain","Flag-V1-Gain","Flag-V2-Gain","Flag-V3-Gain","Flag-V4-Gain","Flag-V5-Gain","Flag-V6-Gain","Flag-V7-Gain","Flag-V8-Gain","Flag-V9-Gain","Flag-V10-Gain","Flag-V11-Gain","Flag-V12-Gain","Flag-V13-Gain","Flag-V14-Gain","Flag-V15-Gain","Flag-V16-Gain","Flag-B1-Gain","Flag-B2-Gain","Flag-B3-Gain","Flag-B4-Gain","Flag-B5-Gain","Flag-B6-Gain","Flag-B7-Gain","Flag-B8-Gain","Flag-B9-Gain","Flag-B10-Gain","Flag-B11-Gain","Flag-B12-Gain","Flag-B13-Gain","Flag-B14-Gain","Flag-R1-Gain","Flag-R2-Gain","Flag-R3-Gain","Flag-R4-Gain","Flag-R5-Gain","Flag-R6-Gain","Flag-R7-Gain","Flag-R8-Gain","FSC-% rCV","SSC-% rCV","SSC-B-% rCV","UV1-% rCV","UV2-% rCV","UV3-% rCV","UV4-% rCV","UV5-% rCV","UV6-% rCV","UV7-% rCV","UV8-% rCV","UV9-% rCV","UV10-% rCV","UV11-% rCV","UV12-% rCV","UV13-% rCV","UV14-% rCV","UV15-% rCV","UV16-% rCV","V1-% rCV","V2-% rCV","V3-% rCV","V4-% rCV","V5-% rCV","V6-% rCV","V7-% rCV","V8-% rCV","V9-% rCV","V10-% rCV","V11-% rCV","V12-% rCV","V13-% rCV","V14-% rCV","V15-% rCV","V16-% rCV","B1-% rCV","B2-% rCV","B3-% rCV","B4-% rCV","B5-% rCV","B6-% rCV","B7-% rCV","B8-% rCV","B9-% rCV","B10-% rCV","B11-% rCV","B12-% rCV","B13-% rCV","B14-% rCV","R1-% rCV","R2-% rCV","R3-% rCV","R4-% rCV","R5-% rCV","R6-% rCV","R7-% rCV","R8-% rCV","Flag-FSC-% rCV","Flag-SSC-% rCV","Flag-SSC-B-% rCV","Flag-UV1-% rCV","Flag-UV2-% rCV","Flag-UV3-% rCV","Flag-UV4-% rCV","Flag-UV5-% rCV","Flag-UV6-% rCV","Flag-UV7-% rCV","Flag-UV8-% rCV","Flag-UV9-% rCV","Flag-UV10-% rCV","Flag-UV11-% rCV","Flag-UV12-% rCV","Flag-UV13-% rCV","Flag-UV14-% rCV","Flag-UV15-% rCV","Flag-UV16-% rCV","Flag-V1-% rCV","Flag-V2-% rCV","Flag-V3-% rCV","Flag-V4-% rCV","Flag-V5-% rCV","Flag-V6-% rCV","Flag-V7-% rCV","Flag-V8-% rCV","Flag-V9-% rCV","Flag-V10-% rCV","Flag-V11-% rCV","Flag-V12-% rCV","Flag-V13-% rCV","Flag-V14-% rCV","Flag-V15-% rCV","Flag-V16-% rCV","Flag-B1-% rCV","Flag-B2-% rCV","Flag-B3-% rCV","Flag-B4-% rCV","Flag-B5-% rCV","Flag-B6-% rCV","Flag-B7-% rCV","Flag-B8-% rCV","Flag-B9-% rCV","Flag-B10-% rCV","Flag-B11-% rCV","Flag-B12-% rCV","Flag-B13-% rCV","Flag-B14-% rCV","Flag-R1-% rCV","Flag-R2-% rCV","Flag-R3-% rCV","Flag-R4-% rCV","Flag-R5-% rCV","Flag-R6-% rCV","Flag-R7-% rCV","Flag-R8-% rCV","Violet-Laser Delay","Blue-Laser Delay","Red-Laser Delay","UV-Laser Delay","Flag-Violet-Laser Delay","Flag-Blue-Laser Delay","Flag-Red-Laser Delay","Flag-UV-Laser Delay","Violet-Area Scaling Factor","Blue-Area Scaling Factor","Red-Area Scaling Factor","UV-Area Scaling Factor","Flag-Violet-Area Scaling Factor","Flag-Blue-Area Scaling Factor","Flag-Red-Area Scaling Factor","Flag-UV-Area Scaling Factor","Violet-Laser Power","Blue-Laser Power","Red-Laser Power","UV-Laser Power","Flag-Violet-Laser Power","Flag-Blue-Laser Power","Flag-Red-Laser Power","Flag-UV-Laser Power","FSCAreaScalingFactor","Flag-FSCAreaScalingFactor","FlowRate","Flag-FlowRate","Temperature","Flag-Temperature"
2024-08-15 10:36:54,685,194,197,1371,370,831,1194,733,600,774,600,811,433,569,529,705,1208,895,1165,291,354,257,188,228,196,258,395,285,316,254,233,234,321,589,324,1128,514,528,516,522,330,613,508,789,596,351,447,761,706,204,329,381,309,233,346,580,254,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4.023655,4.864758,1.942292,6.868608,5.08572,1.67993,1.692539,1.794779,1.868848,1.942279,1.962617,1.778657,1.815882,1.599412,1.553628,1.512166,1.487566,1.594611,2.256771,2.712859,2.552657,2.484242,2.350598,2.698726,2.865427,2.706654,2.175907,2.186615,2.142462,2.022182,1.966648,2.172384,2.534657,2.448018,3.221057,1.744645,1.274549,0.9663495,1.137808,1.167905,1.118652,1.163637,1.058149,1.556039,1.313941,1.487806,1.79456,1.466775,1.611621,2.140976,2.76334,2.384449,2.083671,1.762475,2.782154,2.430994,2.945873,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-19.95,0,20.225,39.65,FALSE,FALSE,FALSE,FALSE,1.164484,1.114499,0.9251519,0.8596683,FALSE,FALSE,FALSE,FALSE,9.915,1.1075,73.732,0,FALSE,FALSE,FALSE,FALSE,1.160731,FALSE,25.42,FALSE,24.12,FALSE
2024-08-14 10:18:25,685,195,199,1279,347,744,1106,693,556,705,555,745,404,523,496,657,1121,830,1078,290,350,257,187,226,195,258,390,281,314,258,236,234,321,579,327,1136,517,534,514,521,328,621,510,790,594,348,442,754,699,204,329,381,308,228,340,568,248,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.791609,4.591537,1.668941,7.291773,5.637606,1.351713,1.148419,1.222498,1.304467,1.342883,1.394845,1.228316,1.37421,1.177065,1.169625,1.119645,1.105427,1.292062,2.17263,2.206808,2.128108,2.091496,1.949788,2.192733,2.40723,2.382328,1.88019,1.838971,1.806139,1.660303,1.636862,1.820776,2.337387,2.055759,2.971663,2.982693,2.739414,2.814311,2.667477,2.653181,2.348287,2.2831,2.239338,2.750946,2.500548,2.61334,2.757068,2.322325,2.763195,2.111302,2.728151,2.395485,2.062498,1.738906,2.714669,2.411523,2.94504,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-20.075,0,20.125,39.575,FALSE,FALSE,FALSE,FALSE,1.174477,1.12692,0.9547883,0.8781527,FALSE,FALSE,FALSE,FALSE,9.915,1.1275,73.732,0,FALSE,FALSE,FALSE,FALSE,1.173757,FALSE,24.31,FALSE,25.62,FALSE
2024-08-13 08:39:38,685,196,195,1319,361,805,1163,731,593,761,591,783,421,553,525,693,1173,868,1124,292,355,262,192,226,197,264,398,279,313,259,238,233,316,580,327,1135,509,530,512,521,323,615,512,789,603,353,449,755,699,210,335,388,321,235,350,584,254,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3.300964,4.724159,2.019194,6.624909,4.813145,1.532753,1.5722,1.675694,1.728999,1.786923,1.803267,1.630281,1.674986,1.493334,1.439483,1.418669,1.316497,1.414053,2.076066,2.545553,2.267715,2.208048,2.074326,2.348318,2.503668,2.502453,1.990883,2.024572,1.932885,1.740663,1.764362,2.07126,2.522902,2.158158,3.019882,1.79699,1.296358,1.004072,1.114052,1.155205,1.086419,1.09826,1.024803,1.503221,1.283407,1.45067,1.739682,1.390382,1.565204,1.942525,2.557491,2.205091,1.895075,1.594938,2.53641,2.238299,2.679734,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-19.85,0,20.3,39.7,FALSE,FALSE,FALSE,FALSE,1.161093,1.108891,0.9148883,0.8576185,FALSE,FALSE,FALSE,FALSE,9.855,1.0875,73.684,0,FALSE,FALSE,FALSE,FALSE,1.152421,FALSE,23.27,FALSE,23.75,FALSE
2024-08-12 09:44:46,685,196,195,1319,361,805,1163,731,593,761,591,783,421,553,525,693,1173,868,1124,292,355,262,192,226,197,264,398,279,313,259,238,233,316,580,327,1135,509,530,512,521,323,615,512,789,603,353,449,755,699,210,335,388,321,235,350,584,254,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.254539,4.508255,2.673841,6.136816,4.426569,1.531711,1.576358,1.691019,1.746428,1.810807,1.829925,1.650579,1.694046,1.494136,1.452652,1.456786,1.348321,1.47517,2.027213,2.455528,2.1372,2.084686,1.96276,2.188631,2.220017,2.254244,1.845671,1.921865,1.847591,1.641305,1.6366,1.941742,2.379267,2.048259,2.847389,2.928537,2.709415,2.681363,2.508173,2.418041,2.005666,1.836531,1.893545,2.346923,2.087952,2.194625,2.221248,1.838572,2.201239,1.90999,2.542935,2.179708,1.906088,1.542619,2.448234,2.159469,2.602714,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-19.825,0,20.25,39.625,FALSE,FALSE,FALSE,FALSE,1.16295,1.108657,0.9166537,0.8599661,FALSE,FALSE,FALSE,FALSE,9.915,1.0875,73.684,0,FALSE,FALSE,FALSE,FALSE,1.155552,FALSE,22,FALSE,23.75,FALSE
2024-08-09 08:44:30,685,196,195,1255,345,752,1123,691,552,705,535,708,378,478,448,639,1234,978,1458,294,358,263,190,224,196,257,373,266,297,236,214,228,351,691,445,1123,500,501,478,482,304,571,461,719,555,368,498,922,940,182,284,332,284,248,400,720,346,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.6873776,4.567894,2.144181,6.922616,5.229814,1.286598,1.103931,1.146869,1.203404,1.29426,1.494921,1.774239,1.217746,1.654154,2.077225,0.9854616,4.404384,6.242446,10.06365,2.390555,2.195935,2.124351,2.079203,2.31875,2.441678,2.564086,2.387568,2.060791,1.76496,2.588691,3.104362,1.843916,4.588716,6.173181,9.38225,2.17082,1.783125,1.875323,2.205316,1.681984,1.219307,1.520021,2.32409,2.427137,1.559176,3.017214,4.847382,6.431714,9.181242,3.127656,4.087655,3.847085,2.421703,3.008449,5.600667,7.191187,9.735288,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,-19.925,0,20.225,39.7,FALSE,FALSE,FALSE,FALSE,1.167051,1.109961,0.9203145,0.8767137,FALSE,FALSE,FALSE,FALSE,9.915,1.0875,73.684,0,FALSE,FALSE,FALSE,FALSE,1.157824,FALSE,22.06,FALSE,24,FALSE
2024-08-08 08:05:58,685,196,197,1293,360,798,1173,726,590,753,584,789,416,551,524,687,1170,872,1119,297,356,262,191,229,198,261,398,284,313,257,238,240,323,590,320,1155,515,534,522,528,330,627,523,811,602,357,454,773,704,218,344,401,327,239,352,594,258,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.667138,4.717274,3.284662,6.648995,4.868487,1.612511,1.614982,1.709941,1.776144,1.811525,1.834218,1.699276,1.7614,1.555056,1.531444,1.49001,1.428176,1.523348,2.167217,2.473323,2.225184,2.182276,2.033306,2.280998,2.461785,2.500392,1.9382,1.99774,1.890063,1.711749,1.744155,2.045892,2.497916,2.134326,3.019453,2.462957,2.09353,1.966716,1.992949,1.917649,1.557131,1.524192,1.531608,2.137641,1.791549,1.890597,2.099984,1.753136,2.15583,1.913982,2.564788,2.210007,1.89191,1.608283,2.552121,2.20898,2.754718,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-19.95,0,20.225,39.675,FALSE,FALSE,FALSE,FALSE,1.166929,1.11801,0.927285,0.8643747,FALSE,FALSE,FALSE,FALSE,9.915,1.1075,73.732,0,FALSE,FALSE,FALSE,FALSE,1.15813,FALSE,21.7,FALSE,24.25,FALSE
2024-08-07 09:03:56,685,196,197,1293,360,798,1173,726,590,753,584,789,416,551,524,687,1170,872,1119,297,356,262,191,229,198,261,398,284,313,257,238,240,323,590,320,1155,515,534,522,528,330,627,523,811,602,357,454,773,704,218,344,401,327,239,352,594,258,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3.510808,4.59712,2.133049,6.091274,4.273884,1.673711,1.737198,1.844386,1.897268,1.973313,1.982228,1.79246,1.822432,1.638904,1.608042,1.563209,1.465437,1.565444,2.058354,2.315925,2.165065,1.99818,1.854782,2.197654,2.3288,2.181219,1.806881,1.804594,1.787018,1.637887,1.563809,1.685783,2.117328,1.944734,2.946059,1.788967,1.302472,1.003416,1.112197,1.132238,1.085083,1.067526,1.015228,1.501556,1.304733,1.410689,1.663022,1.388422,1.525531,1.838048,2.443086,2.160196,1.864838,1.567323,2.476543,2.217114,2.682273,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-19.9,0,20.325,39.775,FALSE,FALSE,FALSE,FALSE,1.156341,1.098765,0.9027595,0.8584629,FALSE,FALSE,FALSE,FALSE,9.855,1.0875,73.684,0,FALSE,FALSE,FALSE,FALSE,1.142,FALSE,21.17,FALSE,23.25,FALSE
2024-08-06 10:15:48,685,191,197,1328,366,792,1200,738,596,754,587,787,424,545,517,693,1167,885,1171,288,347,256,188,221,192,256,387,277,310,253,231,226,306,567,335,1148,511,527,508,518,325,603,492,758,578,342,437,763,715,189,308,356,292,223,334,574,254,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.077029,4.617385,1.683074,6.586226,5.047889,1.504274,1.492065,1.595082,1.680691,1.73374,1.737263,1.554246,1.612231,1.417796,1.375738,1.337906,1.312928,1.466154,2.161343,2.598735,2.111055,2.030941,1.916211,2.284287,2.232006,2.228012,1.873791,1.992262,1.757529,1.529135,1.556654,1.960501,2.584612,1.958596,2.960143,2.213531,1.843736,1.79878,1.785069,1.727644,1.451795,1.382788,1.377682,1.960814,1.663884,1.82043,2.118321,1.649556,2.032156,1.953281,2.576671,2.220243,1.90296,1.620659,2.53547,2.279047,2.805913,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-20.05,0,20.2,39.7,FALSE,FALSE,FALSE,FALSE,1.174074,1.127678,0.9508625,0.8724599,FALSE,FALSE,FALSE,FALSE,9.974999,1.1275,73.732,0,FALSE,FALSE,FALSE,FALSE,1.175009,FALSE,21.36,FALSE,25.25,FALSE
2024-08-05 09:42:29,685,193,197,1331,358,805,1174,726,585,760,585,793,417,560,526,698,1189,873,1137,289,350,258,189,222,195,260,392,275,309,260,237,231,314,572,326,1152,509,530,514,515,324,615,509,799,603,350,443,760,697,209,339,389,317,232,344,578,250,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3.422479,4.542859,2.001037,6.312665,4.57338,1.564187,1.623164,1.712722,1.769641,1.824585,1.862505,1.66617,1.729532,1.544481,1.494486,1.464419,1.410388,1.481853,2.092101,2.695191,2.215385,2.132399,1.996773,2.289159,2.326516,2.334686,1.969575,2.056263,1.898045,1.708754,1.698504,2.058826,2.506828,2.061861,2.980903,1.788716,1.26345,0.9668645,1.110331,1.113988,1.091161,1.107353,1.036057,1.512224,1.268207,1.451594,1.683496,1.383353,1.542208,1.956831,2.556741,2.250278,1.915559,1.614567,2.548858,2.215056,2.720527,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-19.925,0,20.275,39.65,FALSE,FALSE,FALSE,FALSE,1.161435,1.109643,0.9170021,0.8660156,FALSE,FALSE,FALSE,FALSE,9.855,1.0875,73.732,0,FALSE,FALSE,FALSE,FALSE,1.154674,FALSE,22.64,FALSE,23.75,FALSE
2024-08-02 09:29:07,685,193,197,1331,358,805,1174,726,585,760,585,793,417,560,526,698,1189,873,1137,289,350,258,189,222,195,260,392,275,309,260,237,231,314,572,326,1152,509,530,514,515,324,615,509,799,603,350,443,760,697,209,339,389,317,232,344,578,250,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.7745718,4.520839,1.631666,6.373479,4.838816,1.449587,1.445371,1.512975,1.621522,1.676637,1.683105,1.536858,1.585508,1.403796,1.363778,1.348749,1.282291,1.390401,2.070226,2.495935,2.062715,1.949925,1.84439,2.162147,2.264841,2.299778,1.838997,1.893428,1.802949,1.562545,1.605589,1.932115,2.483752,1.921599,2.935014,2.023835,1.635806,1.522112,1.490406,1.441687,1.22509,1.215895,1.169381,1.707542,1.423593,1.546086,1.840156,1.432069,1.760987,1.908542,2.476049,2.142367,1.854794,1.555808,2.487619,2.23093,2.662729,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,-19.975,0,20.2,39.65,FALSE,FALSE,FALSE,FALSE,1.172421,1.124224,0.9443837,0.8737846,FALSE,FALSE,FALSE,FALSE,9.974999,1.1075,73.732,0,FALSE,FALSE,FALSE,FALSE,1.173504,FALSE,20.1,FALSE,24.88,FALSE
