"SAMPLE","DATE","TIME","Timepoint","CYT","CYTSN","OP","FSC-A_Gain","FSC-H_Gain","FSC-W_Gain","SSC-A_Gain","SSC-H_Gain","SSC-W_Gain","R660-A_Gain","R660-H_Gain","R780-A_Gain","R780-H_Gain","B530-A_Gain","B530-H_Gain","B695-A_Gain","B695-H_Gain","V450-A_Gain","V450-H_Gain","V530-A_Gain","V530-H_Gain","V710-A_Gain","V710-H_Gain","Y590-A_Gain","Y590-H_Gain","Y610-A_Gain","Y610-H_Gain","Y670-A_Gain","Y670-H_Gain","Y780-A_Gain","Y780-H_Gain","FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","R660-A","R660-H","R780-A","R780-H","B530-A","B530-H","B695-A","B695-H","V450-A","V450-H","V530-A","V530-H","V710-A","V710-H","Y590-A","Y590-H","Y610-A","Y610-H","Y670-A","Y670-H","Y780-A","Y780-H","Red_LaserDelay","Blue_LaserDelay","Violet_LaserDelay","Yellow_LaserDelay","Red_AreaScalingFactor","Blue_AreaScalingFactor","Violet_AreaScalingFactor","Yellow_AreaScalingFactor"
"09-DEC-2019",2019-12-09,12H 27M 36S,"Unknown","2.16.0","Unknown","Unknown",335,335,335,357,357,357,505,505,406,406,563,563,624,624,510,510,405,405,496,496,357,357,411,411,397,397,416,416,89420.7578125,65849.68359375,88025.5,124744.625,65947.41796875,122205.5,203.809997558594,237,165.539993286133,181,318.779998779297,327,236.280014038086,249,257.399993896484,322,113.849998474121,138,259.380004882812,288,148.524993896484,169,128.049987792969,142,159.25,186,88.3999938964844,113,NA,NA,NA,NA,NA,NA,NA,NA
"06-DEC-2019",2019-12-06,8H 32M 51S,"Unknown","2.16.0","Unknown","Unknown",335,335,335,357,357,357,505,505,406,406,563,563,624,624,510,510,405,405,496,496,357,357,411,411,397,397,416,416,90760.90625,66766.2421875,87386,124506.03515625,67181.640625,120037.5,210.929992675781,236.5,174.440002441406,197,326.700012207031,326,234.960006713867,248,239.580001831055,279,107.910003662109,133,253.440002441406,282,151.449996948242,180,128.699996948242,151,161.849990844727,184,89.0499954223633,106,NA,NA,NA,NA,NA,NA,NA,NA
"05-DEC-2019",2019-12-05,10H 23M 52S,"Unknown","2.16.0","Unknown","Unknown",336,336,336,357,357,357,505,NA,411,NA,560,NA,626,NA,511,NA,410,NA,497,NA,359,NA,450,NA,396,NA,416,NA,89655.10546875,67862.359375,85328.5,123239.1640625,67178.57421875,118482.5,200.639999389648,NA,182.160003662109,NA,295.680023193359,NA,231.660003662109,NA,266.059997558594,NA,128.259994506836,NA,270.299987792969,NA,152.959991455078,NA,242.559997558594,NA,151.679992675781,NA,85.7599945068359,NA,NA,NA,NA,NA,NA,NA,NA,NA
"03-DEC-2019",2019-12-03,12H 25M 28S,"Unknown","2.16.0","Unknown","Unknown",336,336,336,357,357,357,505,NA,411,NA,560,NA,626,NA,511,NA,410,NA,497,NA,359,NA,450,NA,396,NA,416,NA,91162.26953125,67747.43359375,87213,124279.984375,67059.79296875,119936,204.160003662109,NA,183.919998168945,NA,302.279998779297,NA,240.900009155273,NA,278.779998779297,NA,133.559997558594,NA,279.839996337891,NA,152.959991455078,NA,242.559997558594,NA,152.959991455078,NA,85.7599945068359,NA,NA,NA,NA,NA,NA,NA,NA,NA
"02-DEC-2019",2019-12-02,9H 34M 2S,"Unknown","2.16.0","Unknown","Unknown",335,335,335,357,357,357,505,505,406,406,563,563,624,624,510,510,405,405,496,496,357,357,411,411,397,397,416,416,89292.375,66604.91015625,86529,122296.35546875,66964.87109375,117948.5,203.809997558594,234,164.649993896484,191,323.070022583008,323,233.640014648438,245,260.369995117188,311,116.819999694824,140,261.360015869141,287,150.149993896484,167,128.049987792969,148,159.899993896484,181,89.0499954223633,105,NA,NA,NA,NA,NA,NA,NA,NA
"26-NOV-2019",2019-11-26,9H 32M 3S,"Unknown","2.16.0","Unknown","Unknown",335,335,335,357,357,357,505,505,406,406,563,563,624,624,510,510,405,405,496,496,357,357,411,411,397,397,416,416,88956.22265625,66456.47265625,86730.5,123813.36328125,66809.66796875,120237.5,213.599990844727,245,179.779998779297,197,316.800018310547,320,236.280014038086,252,250.470001220703,296,111.870002746582,135,260.369995117188,284,151.449996948242,170,130.324996948242,141,161.849990844727,186,91.6499938964844,116,NA,NA,NA,NA,NA,NA,NA,NA
"25-NOV-2019",2019-11-25,12H 47M 57S,"Unknown","2.16.0","Unknown","Unknown",335,335,335,357,357,357,505,505,406,406,563,563,624,624,510,510,405,405,496,496,357,357,411,411,397,397,416,416,89170.47265625,64921.6796875,88982.5,121917.1875,65219.986328125,121044.5,210.929992675781,238,171.770004272461,193,318.120025634766,323,235.620010375977,253,256.410003662109,322,114.840003967285,142,258.390014648438,294,150.799987792969,175,130,143,161.849990844727,188,90.3499984741211,119,NA,NA,NA,NA,NA,NA,NA,NA
"22-NOV-2019",2019-11-22,9H 4M 44S,"Unknown","2.16.0","Unknown","Unknown",336,336,336,357,357,357,505,NA,411,NA,560,NA,626,NA,511,NA,410,NA,497,NA,359,NA,450,NA,396,NA,416,NA,92573.48828125,67108.5703125,89134,125404.296875,66596.09375,121816.5,205.919998168945,NA,190.080001831055,NA,312.180023193359,NA,245.520004272461,NA,275.069976806641,NA,133.559997558594,NA,279.839996337891,NA,155.519989013672,NA,245.759994506836,NA,154.879989624023,NA,88.3199996948242,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21-NOV-2019",2019-11-21,8H 42M 2S,"Unknown","2.16.0","Unknown","Unknown",335,335,335,357,357,357,505,505,406,406,563,563,624,624,510,510,405,405,496,496,357,357,411,411,397,397,416,416,91768.140625,66036.6328125,89504,125036.67578125,66393.2109375,121692,211.81999206543,239,182.449996948242,206,328.02001953125,329,235.620010375977,252,242.550003051758,282,108.900001525879,133,254.43000793457,281,151.449996948242,177,128.699996948242,152,163.149993896484,184,90.3499984741211,116,NA,NA,NA,NA,NA,NA,NA,NA
"20-NOV-2019",2019-11-20,12H 1M 10S,"Unknown","2.16.0","Unknown","Unknown",335,335,335,357,357,357,505,505,406,406,563,563,624,624,510,510,405,405,496,496,357,357,411,411,397,397,416,416,89577.09375,65045.775390625,89161.5,124425.515625,65331.060546875,123015,209.149993896484,234,169.989990234375,192,311.52001953125,319,238.920013427734,249,252.449996948242,309,112.860000610352,142,255.419998168945,287,148.849990844727,172,127.399993896484,143,159.25,180,87.75,116,NA,NA,NA,NA,NA,NA,NA,NA
"19-NOV-2019",2019-11-19,9H 37M 32S,"Unknown","2.16.0","Unknown","Unknown",335,335,335,357,357,357,505,505,406,406,563,563,624,624,510,510,405,405,496,496,357,357,411,411,397,397,416,416,89828.59375,66168.51953125,87906,124442.015625,66493.5625,121327,199.360000610352,222,165.539993286133,188,317.460021972656,315,240.240005493164,256,249.479995727539,302,111.870002746582,137,262.350006103516,291,152.75,178,130.649993896484,146,161.849990844727,183,89.6999969482422,119,NA,NA,NA,NA,NA,NA,NA,NA
"19-NOV-2019",2019-11-19,13H 39M 2S,"Unknown","2.16.0","Unknown","Unknown",336,336,336,357,357,357,505,NA,411,NA,560,NA,626,NA,511,NA,410,NA,497,NA,359,NA,450,NA,396,NA,416,NA,92485.74609375,66734.921875,89673,124251.93359375,66017.5078125,122012.5,208.559997558594,NA,191.839996337891,NA,302.279998779297,NA,246.18000793457,NA,277.189971923828,NA,134.619995117188,NA,283.019989013672,NA,149.759994506836,NA,240.639999389648,NA,150.719993591309,NA,84.4799957275391,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18-NOV-2019",2019-11-18,13H 22M 47S,"Unknown","2.16.0","Unknown","Unknown",336,336,336,357,357,357,505,NA,411,NA,560,NA,626,NA,511,NA,410,NA,497,NA,359,NA,450,NA,396,NA,416,NA,92023.6796875,67322.71875,88670,124782.90625,66431.33984375,121729.5,206.800003051758,NA,189.199996948242,NA,310.860015869141,NA,248.820007324219,NA,287.259979248047,NA,138.859985351562,NA,286.199981689453,NA,152.31999206543,NA,241.919998168945,NA,151.679992675781,NA,86.4000015258789,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15-NOV-2019",2019-11-15,8H 38M 30S,"Unknown","2.16.0","Unknown","Unknown",336,336,336,357,357,357,505,NA,411,NA,560,NA,626,NA,511,NA,410,NA,497,NA,359,NA,450,NA,396,NA,416,NA,93578.80859375,66655.7578125,90595.5,128114.9140625,66178.3828125,125445,205.919998168945,NA,192.279998779297,NA,314.160003662109,NA,250.800003051758,NA,259.699981689453,NA,127.199996948242,NA,278.779998779297,NA,156.800003051758,NA,246.399993896484,NA,156.800003051758,NA,88.9599990844727,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14-NOV-2019",2019-11-14,8H 41M 29S,"Unknown","2.16.0","Unknown","Unknown",335,335,335,357,357,357,505,505,406,406,563,563,624,624,510,510,405,405,496,496,357,357,411,411,397,397,416,416,92265.8828125,66772.03125,89447.5,128657.43359375,66968.9140625,124681,215.379989624023,245,182.449996948242,209,333.300018310547,336,246.84001159668,262,247.5,300,112.860000610352,128,262.350006103516,281,154.699996948242,181,131.299987792969,145,164.449996948242,191,91,109,NA,NA,NA,NA,NA,NA,NA,NA
"13-NOV-2019",2019-11-13,14H 34M 34S,"Unknown","2.16.0","Unknown","Unknown",335,335,335,357,357,357,505,505,406,406,563,563,624,624,510,510,405,405,496,496,357,357,411,411,397,397,416,416,90800.59375,64749.4921875,90862.5,125228.07421875,64954.0625,124929,206.479995727539,239,175.330001831055,203,321.420013427734,335,241.560012817383,254.5,254.43000793457,309,114.840003967285,143,258.390014648438,301,151.449996948242,182,130,150,162.5,183,92.2999954223633,120,NA,NA,NA,NA,NA,NA,NA,NA
"12-NOV-2019",2019-11-12,8H 38M 5S,"Unknown","2.16.0","Unknown","Unknown",336,336,336,357,357,357,505,NA,411,NA,560,NA,626,NA,511,NA,410,NA,497,NA,359,NA,450,NA,396,NA,416,NA,94252.84765625,67260.234375,90673,128208.96484375,66674.78125,124515,226.160003662109,NA,211.199996948242,NA,318.779998779297,NA,248.820007324219,NA,283.019989013672,NA,137.799987792969,NA,293.619995117188,NA,158.720001220703,NA,250.879989624023,NA,161.279998779297,NA,90.2399978637695,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11-NOV-2019",2019-11-11,9H 58M 19S,"Unknown","2.16.0","Unknown","Unknown",335,335,335,357,357,357,505,505,406,406,563,563,624,624,510,510,405,405,496,496,357,357,411,411,397,397,416,416,90080.1015625,65525.982421875,89044,123376.4453125,65728.05078125,121457,205.589996337891,230,168.209991455078,194,316.140014648438,317,237.600006103516,255,264.330017089844,313,116.819999694824,141,261.360015869141,297,151.449996948242,179,130,145,160.549987792969,188,90.3499984741211,113,NA,NA,NA,NA,NA,NA,NA,NA
"05-NOV-2019",2019-11-05,8H 27M 56S,"Unknown","2.16.0","Unknown","Unknown",335,335,335,357,357,357,505,505,406,406,563,563,624,624,510,510,405,405,496,496,357,357,411,411,397,397,416,416,90945.1796875,64997.3515625,90595,128043.96875,65371.861328125,126223.5,223.389999389648,252,178.889999389648,207,320.100006103516,326,230.670013427734,248,253.440002441406,302,115.830001831055,139,265.320007324219,281,151.449996948242,180,128.049987792969,153,157.299987792969,181,81.8999938964844,109,NA,NA,NA,NA,NA,NA,NA,NA
"04-NOV-2019",2019-11-04,9H 22M 28S,"Unknown","2.16.0","Unknown","Unknown",335,335,335,357,357,357,505,505,406,406,563,563,624,624,510,510,405,405,496,496,357,357,411,411,397,397,416,416,90911.56640625,64756.515625,90639.5,124059.54296875,65029.3984375,123410,208.259994506836,232,162.869995117188,187.5,316.800018310547,322,226.380004882812,247,257.399993896484,317,117.809997558594,139,259.380004882812,290,149.5,172,128.049987792969,145,153.399993896484,177,81.8999938964844,101,NA,NA,NA,NA,NA,NA,NA,NA
"01-NOV-2019",2019-11-01,11H 44M 46S,"Unknown","2.16.0","Unknown","Unknown",335,335,335,357,357,357,505,505,406,406,563,563,624,624,510,510,405,405,496,496,357,357,411,411,397,397,416,416,84745.84765625,63956.96484375,85481,117256.59375,63871.01171875,119422,203.809997558594,238,168.209991455078,196,304.920013427734,321,222.420013427734,240,273.239990234375,334,122.76000213623,152,260.369995117188,285,143.649993896484,172,122.849998474121,142,148.849990844727,179,78.6499938964844,100,NA,NA,NA,NA,NA,NA,NA,NA
"01-NOV-2019",2019-11-01,8H 35M 8S,"Unknown","2.16.0","Unknown","Unknown",336,336,336,357,357,357,505,NA,411,NA,560,NA,626,NA,511,NA,410,NA,497,NA,359,NA,450,NA,396,NA,416,NA,91467.71875,66292.4765625,89071.5,123921.2734375,65850.7421875,121419,165.440002441406,NA,191.839996337891,NA,306.900024414062,NA,235.620010375977,NA,302.099975585938,NA,148.399993896484,NA,295.739990234375,NA,156.800003051758,NA,246.399993896484,NA,155.519989013672,NA,85.7599945068359,NA,NA,NA,NA,NA,NA,NA,NA,NA
"01-NOV-2019",2019-11-01,10H 5M 19S,"Unknown","2.16.0","Unknown","Unknown",336,336,336,357,357,357,505,NA,411,NA,560,NA,626,NA,511,NA,410,NA,497,NA,359,NA,450,NA,396,NA,416,NA,53480.69921875,55304.62890625,62905,100411.08203125,64539.07421875,101459.5,210.759994506836,NA,139.039993286133,NA,248.820007324219,NA,177.870010375977,NA,223.65998840332,NA,111.299995422363,NA,27.5599975585938,NA,238.720001220703,NA,23.0399990081787,NA,115.199996948242,NA,57.5999984741211,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31-OCT-2019",2019-10-31,12H 19M 14S,"Unknown","2.16.0","Unknown","Unknown",335,335,335,357,357,357,505,505,406,406,563,563,624,624,510,510,405,405,496,496,357,357,411,411,397,397,416,416,86535.1328125,63894.408203125,87930,119019.12109375,63758.017578125,121192.5,153.970001220703,179,164.649993896484,195,298.980010986328,316,224.400009155273,251,275.220001220703,333,123.75,149,267.299987792969,302,145.599990844727,174,124.799995422363,137,153.399993896484,172,85.1499938964844,109,NA,NA,NA,NA,NA,NA,NA,NA
"31-OCT-2019",2019-10-31,10H 47M 29S,"Unknown","2.16.0","Unknown","Unknown",336,336,336,357,357,357,505,NA,411,NA,560,NA,626,NA,511,NA,410,NA,497,NA,359,NA,450,NA,396,NA,416,NA,89201.65234375,66033.03515625,87379,119168.28125,65098.341796875,118924,172.479995727539,NA,205.919998168945,NA,296.340026855469,NA,239.580017089844,NA,307.399993896484,NA,148.399993896484,NA,298.919982910156,NA,155.519989013672,NA,245.119995117188,NA,157.440002441406,NA,90.2399978637695,NA,NA,NA,NA,NA,NA,NA,NA,NA
"30-OCT-2019",2019-10-30,12H 15M 7S,"Unknown","2.16.0","Unknown","Unknown",335,335,335,357,357,357,505,505,406,406,563,563,624,624,510,510,405,405,496,496,357,357,411,411,397,397,416,416,86460.6171875,63820.509765625,87534.5,117891.84375,63995.60546875,119366.5,174.440002441406,200,174.440002441406,202,305.580017089844,318,231.000015258789,248,288.089996337891,341,127.709999084473,152,273.239990234375,313,148.849990844727,177,128.049987792969,143,159.899993896484,185.5,90.3499984741211,121,NA,NA,NA,NA,NA,NA,NA,NA
"25-OCT-2019",2019-10-25,11H 19M 57S,"Unknown","2.16.0","Unknown","Unknown",336,336,336,357,357,357,505,NA,411,NA,560,NA,626,NA,511,NA,410,NA,497,NA,359,NA,450,NA,396,NA,416,NA,90213.9375,65767.48828125,89065.5,119459.34375,64921.013671875,119659,158.399993896484,NA,179.520004272461,NA,291.720001220703,NA,228.360015869141,NA,286.199981689453,NA,134.619995117188,NA,267.119995117188,NA,144,NA,232.31999206543,NA,147.199996948242,NA,81.9199981689453,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24-OCT-2019",2019-10-24,12H 41M 57S,"Unknown","2.16.0","Unknown","Unknown",336,336,336,357,357,357,505,NA,411,NA,560,NA,626,NA,511,NA,410,NA,497,NA,359,NA,450,NA,396,NA,416,NA,90755.9609375,66533.83984375,88372,122142.24609375,65542.09765625,120798.5,170.720001220703,NA,186.559997558594,NA,291.720001220703,NA,240.240005493164,NA,293.619995117188,NA,140.979995727539,NA,278.779998779297,NA,147.839996337891,NA,236.15998840332,NA,150.399993896484,NA,83.8399963378906,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23-OCT-2019",2019-10-23,12H 14M 3S,"Unknown","2.16.0","Unknown","Unknown",335,335,335,357,357,357,505,505,406,406,563,563,624,624,510,510,405,405,496,496,357,357,411,411,397,397,416,416,88706.74609375,64367.908203125,89338,120867.453125,64526.5078125,121527,169.099990844727,199,175.330001831055,204,313.5,319,233.640014648438,255,278.190002441406,334,123.75,152,270.269989013672,311,150.149993896484,182,129.349990844727,148,161.199996948242,182,91.6499938964844,110,NA,NA,NA,NA,NA,NA,NA,NA
"22-OCT-2019",2019-10-22,8H 46M 4S,"Unknown","2.16.0","Unknown","Unknown",336,336,336,357,357,357,505,NA,411,NA,560,NA,626,NA,511,NA,410,NA,497,NA,359,NA,450,NA,396,NA,416,NA,92033.92578125,67224.44921875,88506,124562.46484375,66372.5703125,121506,170.720001220703,NA,190.080001831055,NA,294.360015869141,NA,238.260009765625,NA,293.619995117188,NA,143.099990844727,NA,287.259979248047,NA,154.239990234375,NA,243.199996948242,NA,153.599990844727,NA,87.0400009155273,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21-OCT-2019",2019-10-21,12H 29M 39S,"Unknown","2.16.0","Unknown","Unknown",335,335,335,357,357,357,505,505,406,406,563,563,624,624,510,510,405,405,496,496,357,357,411,411,397,397,416,416,87183.9453125,65217.9375,87111,119551.4140625,65087.048828125,119516,165.539993286133,185,167.31999206543,188,301.620025634766,309,229.68000793457,247,277.200012207031,330,124.73999786377,146,270.269989013672,300,141.049987792969,163,121.549995422363,144,151.449996948242,171,83.8499984741211,106,NA,NA,NA,NA,NA,NA,NA,NA
"17-OCT-2019",2019-10-17,10H 33M 49S,"Unknown","2.16.0","Unknown","Unknown",335,335,335,357,357,357,505,505,406,406,563,563,624,624,510,510,405,405,496,496,357,357,411,411,397,397,416,416,89758.53125,65280.966796875,88935.5,121356.515625,65384.375,119907.5,171.770004272461,199,171.770004272461,202,311.52001953125,319,231.660003662109,251,272.25,326,121.770004272461,149,268.290008544922,291,150.149993896484,179,128.699996948242,145,160.549987792969,185,88.3999938964844,105,NA,NA,NA,NA,NA,NA,NA,NA
"14-OCT-2019",2019-10-14,12H 45M 2S,"Unknown","2.16.0","Unknown","Unknown",336,336,336,357,357,357,505,NA,411,NA,560,NA,626,NA,511,NA,410,NA,497,NA,359,NA,450,NA,396,NA,416,NA,90457.0703125,66103.76953125,88768,120660.21484375,65206.2265625,120078.5,176.880004882812,NA,200.639999389648,NA,288.420013427734,NA,231.660003662109,NA,291.499969482422,NA,141.509994506836,NA,283.549987792969,NA,149.759994506836,NA,241.279998779297,NA,151.039993286133,NA,85.1199951171875,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11-OCT-2019",2019-10-11,11H 55M 6S,"Unknown","2.16.0","Unknown","Unknown",336,336,336,357,357,357,505,NA,411,NA,560,NA,626,NA,511,NA,410,NA,497,NA,359,NA,450,NA,396,NA,416,NA,89883.06640625,65372.263671875,89144.5,119581.7734375,64639.5234375,119818,180.399993896484,NA,198.880004882812,NA,294.360015869141,NA,236.940002441406,NA,304.219970703125,NA,145.219985961914,NA,287.259979248047,NA,152.959991455078,NA,244.479995727539,NA,154.239990234375,NA,88.3199996948242,NA,NA,NA,NA,NA,NA,NA,NA,NA
"09-OCT-2019",2019-10-09,12H 37M 37S,"Unknown","2.16.0","Unknown","Unknown",335,335,335,357,357,357,505,505,406,406,563,563,624,624,510,510,405,405,496,496,357,357,411,411,397,397,416,416,87482.4296875,63698.515625,89469,118548.875,63682.890625,121089.5,175.330001831055,207,175.330001831055,206,301.620025634766,321,229.020004272461,245,276.209991455078,332,124.73999786377,153.5,269.279998779297,299,143,175,122.849998474121,143,150.799987792969,173,82.5499954223633,103.5,NA,NA,NA,NA,NA,NA,NA,NA
"09-OCT-2019",2019-10-09,8H 42M 59S,"Unknown","2.16.0","Unknown","Unknown",336,336,336,357,357,357,505,NA,411,NA,560,NA,626,NA,511,NA,410,NA,497,NA,359,NA,450,NA,396,NA,416,NA,92067.140625,65611.77734375,90535.5,123707.43359375,65015.458984375,122961,173.360000610352,NA,190.519996643066,NA,298.980010986328,NA,236.610008239746,NA,294.679992675781,NA,145.219985961914,NA,293.619995117188,NA,156.800003051758,NA,247.039993286133,NA,154.239990234375,NA,85.1199951171875,NA,NA,NA,NA,NA,NA,NA,NA,NA
"08-OCT-2019",2019-10-08,12H 33M 33S,"Unknown","2.16.0","Unknown","Unknown",335,335,335,357,357,357,505,505,406,406,563,563,624,624,510,510,405,405,496,496,357,357,411,411,397,397,416,416,89043.296875,64321.12890625,89724,121825.44140625,64418.529296875,122792.5,185.119995117188,211,186.899993896484,212,310.860015869141,326,231.660003662109,250,286.110015869141,343,128.699996948242,151,273.239990234375,309,152.099990844727,176,130,150,159.899993896484,186,89.6999969482422,119,NA,NA,NA,NA,NA,NA,NA,NA
"07-OCT-2019",2019-10-07,9H 19M 17S,"Unknown","2.16.0","Unknown","Unknown",336,336,336,357,357,357,505,NA,411,NA,560,NA,626,NA,511,NA,410,NA,497,NA,359,NA,450,NA,396,NA,416,NA,88058.9765625,65740.671875,86741.5,117555.24609375,64884.349609375,117146,162.800003051758,NA,177.759994506836,NA,282.480010986328,NA,222.420013427734,NA,286.199981689453,NA,139.919998168945,NA,276.659973144531,NA,147.199996948242,NA,234.879989624023,NA,145.279998779297,NA,80,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04-OCT-2019",2019-10-04,8H 47M 30S,"Unknown","2.16.0","Unknown","Unknown",336,336,336,357,357,357,505,NA,411,NA,560,NA,626,NA,511,NA,410,NA,497,NA,359,NA,450,NA,396,NA,416,NA,90908.88671875,65633.12890625,89608,120213.39453125,64966.990234375,119783,177.759994506836,NA,200.639999389648,NA,295.680023193359,NA,232.320007324219,NA,299.97998046875,NA,147.339996337891,NA,290.439971923828,NA,155.519989013672,NA,245.119995117188,NA,156.160003662109,NA,88.9599990844727,NA,NA,NA,NA,NA,NA,NA,NA,NA
"03-OCT-2019",2019-10-03,9H 41M 9S,"Unknown","2.16.0","Unknown","Unknown",335,335,335,357,357,357,505,505,406,406,563,563,624,624,510,510,405,405,496,496,357,357,411,411,397,397,416,416,86024.4296875,64666.275390625,86676.5,117507.39453125,64571.1953125,118302,174.440002441406,196,178.889999389648,200,299.640014648438,307,230.34001159668,248,278.190002441406,330,125.730003356934,146,272.25,300,141.049987792969,163.5,122.199996948242,140,154.049987792969,180,85.7999954223633,109,NA,NA,NA,NA,NA,NA,NA,NA
"03-OCT-2019",2019-10-03,11H 36M 48S,"Unknown","2.16.0","Unknown","Unknown",336,336,336,357,357,357,505,NA,411,NA,560,NA,626,NA,511,NA,410,NA,497,NA,359,NA,450,NA,396,NA,416,NA,89373.02734375,65578.9609375,88681.5,117726.18359375,64680.876953125,118244,169.839996337891,NA,194.479995727539,NA,294.360015869141,NA,236.940002441406,NA,303.159973144531,NA,145.219985961914,NA,296.799987792969,NA,145.919998168945,NA,234.239990234375,NA,148.479995727539,NA,83.8399963378906,NA,NA,NA,NA,NA,NA,NA,NA,NA
"02-OCT-2019",2019-10-02,10H 3M 8S,"Unknown","2.16.0","Unknown","Unknown",335,335,335,357,357,357,505,505,406,406,563,563,624,624,510,510,405,405,496,496,357,357,411,411,397,397,416,416,85262.22265625,64852.60546875,85515,114913.92578125,64599.650390625,115749.5,177.110000610352,196,178,200,301.950012207031,309,224.400009155273,242,277.200012207031,327,124.73999786377,144,268.290008544922,300,139.75,160,120.249992370605,139,151.449996948242,170,83.1999969482422,108,NA,NA,NA,NA,NA,NA,NA,NA
"01-OCT-2019",2019-10-01,9H 7M 7S,"Unknown","2.16.0","Unknown","Unknown",335,335,335,357,357,357,505,505,406,406,563,563,624,624,510,510,405,405,496,496,357,357,411,411,397,397,416,416,89063.14453125,63848.10546875,90061,118908.57421875,63961.943359375,120545.5,180.669998168945,203,185.119995117188,212,309.540008544922,328,228.690010070801,245,280.170013427734,329,126.720001220703,146,275.220001220703,300,148.199996948242,172,126.099998474121,142,158.599990844727,185,87.0999984741211,113,NA,NA,NA,NA,NA,NA,NA,NA
"01-OCT-2019",2019-10-01,11H 26M 55S,"Unknown","2.16.0","Unknown","Unknown",336,336,336,357,357,357,505,NA,411,NA,560,NA,626,NA,511,NA,410,NA,497,NA,359,NA,450,NA,396,NA,416,NA,87060.21875,64707.439453125,87688.5,114554.5546875,63768.291015625,116945,166.31999206543,NA,187.440002441406,NA,287.760009765625,NA,231.000015258789,NA,306.339996337891,NA,146.279998779297,NA,290.439971923828,NA,143.360000610352,NA,230.399993896484,NA,145.919998168945,NA,82.5599975585938,NA,NA,NA,NA,NA,NA,NA,NA,NA
"30-SEP-2019",2019-09-30,12H 9M 49S,"Unknown","2.16.0","Unknown","Unknown",335,335,335,357,357,357,505,505,406,406,563,563,624,624,510,510,405,405,496,496,357,357,411,411,397,397,416,416,86282.41796875,63920.404296875,87951.5,116063.3125,63795.369140625,118475.5,165.539993286133,190,165.539993286133,193,295.680023193359,306,227.040008544922,245,278.190002441406,332,124.73999786377,148,271.260009765625,299,141.699996948242,168,121.549995422363,143,151.449996948242,171,83.8499984741211,113,NA,NA,NA,NA,NA,NA,NA,NA
"27-SEP-2019",2019-09-27,9H 57M 19S,"Unknown","2.16.0","Unknown","Unknown",335,335,335,357,357,357,505,505,406,406,563,563,624,624,510,510,405,405,496,496,357,357,411,411,397,397,416,416,88357.2265625,64413.75390625,89184.5,119042.22265625,64471.630859375,120019.5,175.330001831055,211,179.779998779297,201,308.220001220703,320,231.000015258789,248,284.130004882812,340,127.709999084473,160,277.200012207031,304,144.299987792969,167,124.149993896484,148,152.75,181,85.1499938964844,107,NA,NA,NA,NA,NA,NA,NA,NA
"26-SEP-2019",2019-09-26,8H 42M 34S,"Unknown","2.16.0","Unknown","Unknown",336,336,336,357,357,357,505,NA,411,NA,560,NA,626,NA,511,NA,410,NA,497,NA,359,NA,450,NA,396,NA,416,NA,99271.24609375,69306.51953125,92429.5,132692.6796875,68148.5859375,125368.5,-10.5599994659424,NA,-8.80000019073486,NA,322.740020751953,NA,257.400024414062,NA,310.579986572266,NA,152.639984130859,NA,305.279968261719,NA,127.360000610352,NA,208.639999389648,NA,119.680000305176,NA,67.1999969482422,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23-SEP-2019",2019-09-23,11H 40M 30S,"Unknown","2.16.0","Unknown","Unknown",336,336,336,357,357,357,505,NA,411,NA,560,NA,626,NA,511,NA,410,NA,497,NA,359,NA,450,NA,396,NA,416,NA,81569.625,59591.7265625,89194.5,114734.734375,64160.712890625,116388.5,167.199996948242,NA,190.080001831055,NA,291.720001220703,NA,231.660003662109,NA,304.219970703125,NA,146.279998779297,NA,291.499969482422,NA,151.039993286133,NA,241.279998779297,NA,151.679992675781,NA,87.6800003051758,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23-SEP-2019",2019-09-23,8H 26M 38S,"Unknown","2.16.0","Unknown","Unknown",336,336,336,357,357,357,505,NA,411,NA,560,NA,626,NA,511,NA,410,NA,497,NA,359,NA,450,NA,396,NA,416,NA,96504.9765625,66613.4296875,93713.5,126361.625,65795.3125,124153.5,188.31999206543,NA,211.199996948242,NA,310.200012207031,NA,238.920013427734,NA,306.339996337891,NA,147.339996337891,NA,301.569976806641,NA,160,NA,248.31999206543,NA,154.879989624023,NA,86.4000015258789,NA,NA,NA,NA,NA,NA,NA,NA,NA
